"Time(s)","Model1_3.capacitor.v(V)"
0.0165716,2.00000019422726
0.016572,2.00000019290361
0.0165724,2.00000019157995
0.0165728,2.00000019025629
0.0165732,2.00000018893263
0.0165736,2.00000018760897
0.016574,2.00000018628531
0.0165744,2.00000018496165
0.0165748,2.00000018363799
0.0165752,2.00000018231433
0.0165756,2.00000018099067
0.016576,2.00000017966701
0.0165764,2.00000017834335
0.0165768,2.00000017701969
0.0165772,2.00000017569603
0.0165776,2.00000017437237
0.016578,2.00000017304871
0.0165784,2.00000017172505
0.0165788,2.00000017040139
0.0165792,2.00000016907774
0.0165796,2.00000016775408
0.01658,2.00000016643042
0.0165804,2.00000016510676
0.0165808,2.0000001637831
0.0165812,2.00000016245944
0.0165816,2.00000016113578
0.016582,2.00000015981212
0.0165824,2.00000015848846
0.0165828,2.0000001571648
0.0165832,2.00000015584114
0.0165836,2.00000015451748
0.016584,2.00000015319382
0.0165844,2.00000015187016
0.0165848,2.0000001505465
0.0165852,2.00000014922284
0.0165856,2.00000014789918
0.016586,2.00000014657553
0.0165864,2.00000014525187
0.0165868,2.00000014392821
0.0165872,2.00000014260455
0.0165876,2.00000014128089
0.016588,2.00000013995723
0.0165884,2.00000013863357
0.0165888,2.00000013730991
0.0165892,2.00000013598625
0.0165896,2.00000013466259
0.01659,2.00000013333893
0.0165904,2.00000013201527
0.0165908,2.00000013069161
0.0165912,2.00000012936795
0.0165916,2.00000012804429
0.016592,2.00000012672063
0.0165924,2.00000012539697
0.0165928,2.00000012407331
0.0165932,2.00000012274966
0.0165936,2.000000121426
0.016594,2.00000012010234
0.0165944,2.00000011877868
0.0165948,2.00000011745502
0.0165952,2.00000011613136
0.0165956,2.0000001148077
0.016596,2.00000011348404
0.0165964,2.00000011216038
0.0165968,2.00000011083672
0.0165972,2.00000010951306
0.0165976,2.0000001081894
0.016598,2.00000010686574
0.0165984,2.00000010554208
0.0165988,2.00000010421842
0.0165992,2.00000010289476
0.0165996,2.0000001015711
0.0166,2.00000010024745
0.0166004,2.00000009892379
0.0166008,2.00000009760013
0.0166012,2.00000009627647
0.0166016,2.00000009495281
0.016602,2.00000009362915
0.0166024,2.00000009230549
0.0166028,2.00000009098183
0.0166032,2.00000008965817
0.0166036,2.00000008833451
0.016604,2.00000008701085
0.0166044,2.00000008568719
0.0166048,2.00000008436353
0.0166052,2.00000008303987
0.0166056,2.00000008171621
0.016606,2.00000008039255
0.0166064,2.00000007906889
0.0166068,2.00000007774523
0.0166072,2.00000007642157
0.0166076,2.00000007509792
0.016608,2.00000007377426
0.0166084,2.0000000724506
0.0166088,2.00000007112694
0.0166092,2.00000006980328
0.0166096,2.00000006847962
0.01661,2.00000006715596
0.0166104,2.0000000658323
0.0166108,2.00000006450864
0.0166112,2.00000006318498
0.0166116,2.00000006186132
0.016612,2.00000006053766
0.0166124,2.000000059214
0.0166128,2.00000005789034
0.0166132,2.00000005656668
0.0166136,2.00000005524302
0.016614,2.00000005391936
0.0166144,2.00000005259571
0.0166148,2.00000005127205
0.0166152,2.00000004994839
0.0166156,2.00000004862473
0.016616,2.00000004730107
0.0166164,2.00000004597741
0.0166168,2.00000004465375
0.0166172,2.00000004333009
0.0166176,2.00000004200643
0.016618,2.00000004068277
0.0166184,2.00000003935911
0.0166188,2.00000003803545
0.0166192,2.00000003671179
0.0166196,2.00000003538813
0.01662,2.00000003406447
0.0166204,2.00000003274081
0.0166208,2.00000003141715
0.0166212,2.00000003009349
0.0166216,2.00000002876984
0.016622,2.00000002744618
0.0166224,2.0000000266395
0.0166228,2.00000002659329
0.0166232,2.00000002654707
0.0166236,2.00000002650086
0.016624,2.00000002645464
0.0166244,2.00000002640843
0.0166248,2.00000002636221
0.0166252,2.000000026316
0.0166256,2.00000002626978
0.016626,2.00000002622356
0.0166264,2.00000002617735
0.0166268,2.00000002613113
0.0166272,2.00000002608492
0.0166276,2.0000000260387
0.016628,2.00000002599249
0.0166284,2.00000002594627
0.0166288,2.00000002590006
0.0166292,2.00000002585384
0.0166296,2.00000002580763
0.01663,2.00000002576141
0.0166304,2.0000000257152
0.0166308,2.00000002566898
0.0166312,2.00000002562277
0.0166316,2.00000002557655
0.016632,2.00000002553034
0.0166324,2.00000002548412
0.0166328,2.00000002543791
0.0166332,2.00000002539169
0.0166336,2.00000002534548
0.016634,2.00000002529926
0.0166344,2.00000002525305
0.0166348,2.00000002520683
0.0166352,2.00000002516062
0.0166356,2.0000000251144
0.016636,2.00000002506818
0.0166364,2.00000002502197
0.0166368,2.00000002497575
0.0166372,2.00000002492954
0.0166376,2.00000002488332
0.016638,2.00000002483711
0.0166384,2.00000002479089
0.0166388,2.00000002474468
0.0166392,2.00000002469846
0.0166396,2.00000002465225
0.01664,2.00000002460603
0.0166404,2.00000002455982
0.0166408,2.0000000245136
0.0166412,2.00000002446739
0.0166416,2.00000002442117
0.016642,2.00000002437496
0.0166424,2.00000002432874
0.0166428,2.00000002428253
0.0166432,2.00000002423631
0.0166436,2.0000000241901
0.016644,2.00000002414388
0.0166444,2.00000002409767
0.0166448,2.00000002405145
0.0166452,2.00000002400524
0.0166456,2.00000002395902
0.016646,2.00000002391281
0.0166464,2.00000002386659
0.0166468,2.00000002382037
0.0166472,2.00000002377416
0.0166476,2.00000002372794
0.016648,2.00000002368173
0.0166484,2.00000002363551
0.0166488,2.0000000235893
0.0166492,2.00000002354308
0.0166496,2.00000002349687
0.01665,2.00000002345065
0.0166504,2.00000002340444
0.0166508,2.00000002335822
0.0166512,2.00000002331201
0.0166516,2.00000002326579
0.016652,2.00000002321958
0.0166524,2.00000002317336
0.0166528,2.00000002312715
0.0166532,2.00000002308093
0.0166536,2.00000002303472
0.016654,2.0000000229885
0.0166544,2.00000002294229
0.0166548,2.00000002289607
0.0166552,2.00000002284986
0.0166556,2.00000002280364
0.016656,2.00000002275743
0.0166564,2.00000002271121
0.0166568,2.00000002266499
0.0166572,2.00000002261878
0.0166576,2.00000002257256
0.016658,2.00000002252635
0.0166584,2.00000002248013
0.0166588,2.00000002243392
0.0166592,2.0000000223877
0.0166596,2.00000002234149
0.01666,2.00000002229527
0.0166604,2.00000002224906
0.0166608,2.00000002220284
0.0166612,2.00000002215663
0.0166616,2.00000002211041
0.016662,2.0000000220642
0.0166624,2.00000002201798
0.0166628,2.00000002197177
0.0166632,2.00000002192555
0.0166636,2.00000002187934
0.016664,2.00000002183312
0.0166644,2.00000002178691
0.0166648,2.00000002174069
0.0166652,2.00000002169448
0.0166656,2.00000002164826
0.016666,2.00000002160205
0.0166664,2.00000002155583
0.0166668,2.00000002150962
0.0166672,2.0000000214634
0.0166676,2.00000002141718
0.016668,2.00000002137097
0.0166684,2.00000002132475
0.0166688,2.00000002127854
0.0166692,2.00000002123232
0.0166696,2.00000002118611
0.01667,2.00000002113989
0.0166704,2.00000002109368
0.0166708,2.00000002104746
0.0166712,2.00000002100125
0.0166716,2.00000002095503
0.016672,2.00000002090882
0.0166724,2.0000000208626
0.0166728,2.00000002081639
0.0166732,2.00000002077017
0.0166736,2.00000002072396
0.016674,2.00000002067774
0.0166744,2.00000002063153
0.0166748,2.00000002058531
0.0166752,2.0000000205391
0.0166756,2.00000002049288
0.016676,2.00000002044667
0.0166764,2.00000002040045
0.0166768,2.00000002035424
0.0166772,2.00000002030802
0.0166776,2.00000002026181
0.016678,2.00000002021559
0.0166784,2.00000002016937
0.0166788,2.00000002012316
0.0166792,2.00000002007694
0.0166796,2.00000002003073
0.01668,2.00000001998451
0.0166804,2.0000000199383
0.0166808,2.00000001989208
0.0166812,2.00000001984587
0.0166816,2.00000001979965
0.016682,2.00000001975344
0.0166824,2.00000001970722
0.0166828,2.00000001966101
0.0166832,2.00000001961479
0.0166836,2.00000001956858
0.016684,2.00000001952236
0.0166844,2.00000001947615
0.0166848,2.00000001942993
0.0166852,2.00000001938372
0.0166856,2.0000000193375
0.016686,2.00000001929129
0.0166864,2.00000001924507
0.0166868,2.00000001919886
0.0166872,2.00000001915264
0.0166876,2.00000001910643
0.016688,2.00000001906021
0.0166884,2.00000001901399
0.0166888,2.00000001896778
0.0166892,2.00000001892156
0.0166896,2.00000001887535
0.01669,2.00000001882913
0.0166904,2.00000001878292
0.0166908,2.0000000187367
0.0166912,2.00000001869049
0.0166916,2.00000001864427
0.016692,2.00000001859806
0.0166924,2.00000001855184
0.0166928,2.00000001850563
0.0166932,2.00000001845941
0.0166936,2.0000000184132
0.016694,2.00000001836698
0.0166944,2.00000001832077
0.0166948,2.00000001827455
0.0166952,2.00000001822834
0.0166956,2.00000001818212
0.016696,2.00000001813591
0.0166964,2.00000001808969
0.0166968,2.00000001804348
0.0166972,2.00000001799726
0.0166976,2.00000001795105
0.016698,2.00000001790483
0.0166984,2.00000001785862
0.0166988,2.0000000178124
0.0166992,2.00000001776618
0.0166996,2.00000001771997
0.0167,2.00000001767375
0.0167004,2.00000001762754
0.0167008,2.00000001758132
0.0167012,2.00000001753511
0.0167016,2.00000001748889
0.016702,2.00000001744268
0.0167024,2.00000001739646
0.0167028,2.00000001735025
0.0167032,2.00000001730403
0.0167036,2.00000001725782
0.016704,2.0000000172116
0.0167044,2.00000001716539
0.0167048,2.00000001711917
0.0167052,2.00000001707296
0.0167056,2.00000001702674
0.016706,2.00000001698053
0.0167064,2.00000001693431
0.0167068,2.0000000168881
0.0167072,2.00000001684188
0.0167076,2.00000001679567
0.016708,2.00000001674945
0.0167084,2.00000001670324
0.0167088,2.00000001665702
0.0167092,2.00000001661081
0.0167096,2.00000001656459
0.01671,2.00000001651837
0.0167104,2.00000001647216
0.0167108,2.00000001642594
0.0167112,2.00000001637973
0.0167116,2.00000001633351
0.016712,2.0000000162873
0.0167124,2.00000001624108
0.0167128,2.00000001619487
0.0167132,2.00000001614865
0.0167136,2.00000001610244
0.016714,2.00000001605622
0.0167144,2.00000001601001
0.0167148,2.00000001596379
0.0167152,2.00000001591758
0.0167156,2.00000001587136
0.016716,2.00000001582515
0.0167164,2.00000001577893
0.0167168,2.00000001573272
0.0167172,2.0000000156865
0.0167176,2.00000001564029
0.016718,2.00000001559407
0.0167184,2.00000001554786
0.0167188,2.00000001550164
0.0167192,2.00000001545543
0.0167196,2.00000001540921
0.01672,2.00000001536299
0.0167204,2.00000001531678
0.0167208,2.00000001527056
0.0167212,2.00000001522435
0.0167216,2.00000001517813
0.016722,2.00000001513192
0.0167224,2.0000000150857
0.0167228,2.00000001503949
0.0167232,2.00000001499327
0.0167236,2.00000001494706
0.016724,2.00000001490084
0.0167244,2.00000001485463
0.0167248,2.00000001480841
0.0167252,2.0000000147622
0.0167256,2.00000001471598
0.016726,2.00000001466977
0.0167264,2.00000001462355
0.0167268,2.00000001457734
0.0167272,2.00000001453112
0.0167276,2.00000001448491
0.016728,2.00000001443869
0.0167284,2.00000001439248
0.0167288,2.00000001434626
0.0167292,2.00000001430005
0.0167296,2.00000001425383
0.01673,2.00000001420762
0.0167304,2.0000000141614
0.0167308,2.00000001411518
0.0167312,2.00000001406897
0.0167316,2.00000001402275
0.016732,2.00000001397654
0.0167324,2.00000001393032
0.0167328,2.00000001388411
0.0167332,2.00000001383789
0.0167336,2.00000001379168
0.016734,2.00000001374546
0.0167344,2.00000001369925
0.0167348,2.00000001365303
0.0167352,2.00000001360682
0.0167356,2.0000000135606
0.016736,2.00000001351439
0.0167364,2.00000001346817
0.0167368,2.00000001342196
0.0167372,2.00000001337574
0.0167376,2.00000001332953
0.016738,2.00000001328331
0.0167384,2.0000000132371
0.0167388,2.00000001319088
0.0167392,2.00000001314467
0.0167396,2.00000001309845
0.01674,2.00000001305224
0.0167404,2.00000001300602
0.0167408,2.00000001295981
0.0167412,2.00000001291359
0.0167416,2.00000001286737
0.016742,2.00000001282116
0.0167424,2.00000001277494
0.0167428,2.00000001272873
0.0167432,2.00000001268251
0.0167436,2.0000000126363
0.016744,2.00000001259008
0.0167444,2.00000001254387
0.0167448,2.00000001249765
0.0167452,2.00000001245144
0.0167456,2.00000001240522
0.016746,2.00000001235901
0.0167464,2.00000001231279
0.0167468,2.00000001226658
0.0167472,2.00000001222036
0.0167476,2.00000001217415
0.016748,2.00000001212793
0.0167484,2.00000001208172
0.0167488,2.0000000120355
0.0167492,2.00000001198929
0.0167496,2.00000001194307
0.01675,2.00000001189686
0.0167504,2.00000001185064
0.0167508,2.00000001180443
0.0167512,2.00000001175821
0.0167516,2.00000001171199
0.016752,2.00000001166578
0.0167524,2.00000001161956
0.0167528,2.00000001157335
0.0167532,2.00000001152713
0.0167536,2.00000001148092
0.016754,2.0000000114347
0.0167544,2.00000001138849
0.0167548,2.00000001134227
0.0167552,2.00000001129606
0.0167556,2.00000001124984
0.016756,2.00000001120363
0.0167564,2.00000001115741
0.0167568,2.0000000111112
0.0167572,2.00000001106498
0.0167576,2.00000001101877
0.016758,2.00000001097255
0.0167584,2.00000001092634
0.0167588,2.00000001088012
0.0167592,2.00000001083391
0.0167596,2.00000001078769
0.01676,2.00000001074148
0.0167604,2.00000001069526
0.0167608,2.00000001064905
0.0167612,2.00000001060283
0.0167616,2.00000001055662
0.016762,2.0000000105104
0.0167624,2.00000001046418
0.0167628,2.00000001041797
0.0167632,2.00000001037175
0.0167636,2.00000001032554
0.016764,2.00000001027932
0.0167644,2.00000001023311
0.0167648,2.00000001018689
0.0167652,2.00000001014068
0.0167656,2.00000001009446
0.016766,2.00000001004825
0.0167664,2.00000001000203
0.0167668,2.00000000995582
0.0167672,2.0000000099096
0.0167676,2.00000000986339
0.016768,2.00000000981717
0.0167684,2.00000000977096
0.0167688,2.00000000972474
0.0167692,2.00000000967853
0.0167696,2.00000000963231
0.01677,2.0000000095861
0.0167704,2.00000000953988
0.0167708,2.00000000949367
0.0167712,2.00000000944745
0.0167716,2.00000000940124
0.016772,2.00000000935502
0.0167724,2.0000000093088
0.0167728,2.00000000926259
0.0167732,2.00000000921637
0.0167736,2.00000000917016
0.016774,2.00000000912394
0.0167744,2.00000000907773
0.0167748,2.00000000903151
0.0167752,2.0000000089853
0.0167756,2.00000000893908
0.016776,2.00000000889287
0.0167764,2.00000000884665
0.0167768,2.00000000880044
0.0167772,2.00000000875422
0.0167776,2.00000000870801
0.016778,2.00000000866179
0.0167784,2.00000000861558
0.0167788,2.00000000856936
0.0167792,2.00000000852315
0.0167796,2.00000000847693
0.01678,2.00000000843072
0.0167804,2.0000000083845
0.0167808,2.00000000833829
0.0167812,2.00000000829207
0.0167816,2.00000000824586
0.016782,2.00000000819964
0.0167824,2.00000000815343
0.0167828,2.00000000810721
0.0167832,2.00000000806099
0.0167836,2.00000000801478
0.016784,2.00000000796856
0.0167844,2.00000000792235
0.0167848,2.00000000787613
0.0167852,2.00000000782992
0.0167856,2.0000000077837
0.016786,2.00000000773749
0.0167864,2.00000000769127
0.0167868,2.00000000764506
0.0167872,2.00000000759884
0.0167876,2.00000000755263
0.016788,2.00000000750641
0.0167884,2.0000000074602
0.0167888,2.00000000741398
0.0167892,2.00000000736777
0.0167896,2.00000000732155
0.01679,2.00000000727534
0.0167904,2.00000000722912
0.0167908,2.00000000718291
0.0167912,2.00000000713669
0.0167916,2.00000000709048
0.016792,2.00000000704426
0.0167924,2.00000000699805
0.0167928,2.00000000695183
0.0167932,2.00000000690562
0.0167936,2.0000000068594
0.016794,2.00000000681318
0.0167944,2.00000000676697
0.0167948,2.00000000672075
0.0167952,2.00000000667454
0.0167956,2.00000000662832
0.016796,2.00000000658211
0.0167964,2.00000000653589
0.0167968,2.00000000648968
0.0167972,2.00000000644346
0.0167976,2.00000000639725
0.016798,2.00000000635103
0.0167984,2.00000000630482
0.0167988,2.0000000062586
0.0167992,2.00000000621239
0.0167996,2.00000000616617
0.0168,2.00000000611996
0.0168004,2.00000000607374
0.0168008,2.00000000602753
0.0168012,2.00000000598131
0.0168016,2.0000000059351
0.016802,2.00000000588888
0.0168024,2.00000000584267
0.0168028,2.00000000579645
0.0168032,2.00000000575024
0.0168036,2.00000000570402
0.016804,2.0000000056578
0.0168044,2.00000000561159
0.0168048,2.00000000556537
0.0168052,2.00000000551916
0.0168056,2.00000000547294
0.016806,2.00000000542673
0.0168064,2.00000000538051
0.0168068,2.0000000053343
0.0168072,2.00000000528808
0.0168076,2.00000000524187
0.016808,2.00000000519565
0.0168084,2.00000000514944
0.0168088,2.00000000510322
0.0168092,2.00000000505701
0.0168096,2.00000000501079
0.01681,2.00000000496458
0.0168104,2.00000000491836
0.0168108,2.00000000487215
0.0168112,2.00000000482593
0.0168116,2.00000000477972
0.016812,2.0000000047335
0.0168124,2.00000000468729
0.0168128,2.00000000464107
0.0168132,2.00000000459486
0.0168136,2.00000000454864
0.016814,2.00000000450243
0.0168144,2.00000000445621
0.0168148,2.00000000441
0.0168152,2.00000000436378
0.0168156,2.00000000431756
0.016816,2.00000000427135
0.0168164,2.00000000422513
0.0168168,2.00000000417892
0.0168172,2.0000000041327
0.0168176,2.00000000408649
0.016818,2.00000000404027
0.0168184,2.00000000399406
0.0168188,2.00000000394784
0.0168192,2.00000000390163
0.0168196,2.00000000385541
0.01682,2.0000000038092
0.0168204,2.00000000376298
0.0168208,2.00000000371677
0.0168212,2.00000000367055
0.0168216,2.00000000362434
0.016822,2.00000000357812
0.0168224,2.00000000353191
0.0168228,2.00000000348569
0.0168232,2.00000000343948
0.0168236,2.00000000339326
0.016824,2.00000000334705
0.0168244,2.00000000330083
0.0168248,2.00000000325462
0.0168252,2.0000000032084
0.0168256,2.00000000316218
0.016826,2.00000000311597
0.0168264,2.00000000306975
0.0168268,2.00000000302354
0.0168272,2.00000000297732
0.0168276,2.00000000293111
0.016828,2.00000000288489
0.0168284,2.00000000283868
0.0168288,2.00000000279246
0.0168292,2.00000000274625
0.0168296,2.00000000270003
0.01683,2.00000000265382
0.0168304,2.0000000026076
0.0168308,2.00000000256139
0.0168312,2.00000000251517
0.0168316,2.00000000246896
0.016832,2.00000000242274
0.0168324,2.00000000237653
0.0168328,2.00000000233031
0.0168332,2.00000000231494
0.0168336,2.00000000232219
0.016834,2.00000000232944
0.0168344,2.00000000233669
0.0168348,2.00000000234394
0.0168352,2.00000000235119
0.0168356,2.00000000235844
0.016836,2.00000000236569
0.0168364,2.00000000237293
0.0168368,2.00000000238018
0.0168372,2.00000000238743
0.0168376,2.00000000239468
0.016838,2.00000000240193
0.0168384,2.00000000240918
0.0168388,2.00000000241643
0.0168392,2.00000000242368
0.0168396,2.00000000243093
0.01684,2.00000000243818
0.0168404,2.00000000244543
0.0168408,2.00000000245267
0.0168412,2.00000000245992
0.0168416,2.00000000246717
0.016842,2.00000000247442
0.0168424,2.00000000248167
0.0168428,2.00000000248892
0.0168432,2.00000000249617
0.0168436,2.00000000250342
0.016844,2.00000000251067
0.0168444,2.00000000251792
0.0168448,2.00000000252517
0.0168452,2.00000000253242
0.0168456,2.00000000253966
0.016846,2.00000000254691
0.0168464,2.00000000255416
0.0168468,2.00000000256141
0.0168472,2.00000000256866
0.0168476,2.00000000257591
0.016848,2.00000000258316
0.0168484,2.00000000259041
0.0168488,2.00000000259766
0.0168492,2.00000000260491
0.0168496,2.00000000261216
0.01685,2.00000000261941
0.0168504,2.00000000262665
0.0168508,2.0000000026339
0.0168512,2.00000000264115
0.0168516,2.0000000026484
0.016852,2.00000000265565
0.0168524,2.0000000026629
0.0168528,2.00000000267015
0.0168532,2.0000000026774
0.0168536,2.00000000268465
0.016854,2.0000000026919
0.0168544,2.00000000269915
0.0168548,2.00000000270639
0.0168552,2.00000000271364
0.0168556,2.00000000272089
0.016856,2.00000000272814
0.0168564,2.00000000273539
0.0168568,2.00000000274264
0.0168572,2.00000000274989
0.0168576,2.00000000275714
0.016858,2.00000000276439
0.0168584,2.00000000277164
0.0168588,2.00000000277889
0.0168592,2.00000000278613
0.0168596,2.00000000279338
0.01686,2.00000000280063
0.0168604,2.00000000280788
0.0168608,2.00000000281513
0.0168612,2.00000000282238
0.0168616,2.00000000282963
0.016862,2.00000000283688
0.0168624,2.00000000284413
0.0168628,2.00000000285138
0.0168632,2.00000000285863
0.0168636,2.00000000286588
0.016864,2.00000000287312
0.0168644,2.00000000288037
0.0168648,2.00000000288762
0.0168652,2.00000000289487
0.0168656,2.00000000290212
0.016866,2.00000000290937
0.0168664,2.00000000291662
0.0168668,2.00000000292387
0.0168672,2.00000000293112
0.0168676,2.00000000293837
0.016868,2.00000000294562
0.0168684,2.00000000295287
0.0168688,2.00000000296011
0.0168692,2.00000000296736
0.0168696,2.00000000297461
0.01687,2.00000000298186
0.0168704,2.00000000298911
0.0168708,2.00000000299636
0.0168712,2.00000000300361
0.0168716,2.00000000301086
0.016872,2.00000000301811
0.0168724,2.00000000302536
0.0168728,2.00000000303261
0.0168732,2.00000000303985
0.0168736,2.0000000030471
0.016874,2.00000000305435
0.0168744,2.0000000030616
0.0168748,2.00000000306885
0.0168752,2.0000000030761
0.0168756,2.00000000308335
0.016876,2.0000000030906
0.0168764,2.00000000309785
0.0168768,2.0000000031051
0.0168772,2.00000000311235
0.0168776,2.00000000311959
0.016878,2.00000000312684
0.0168784,2.00000000313409
0.0168788,2.00000000314134
0.0168792,2.00000000314859
0.0168796,2.00000000315584
0.01688,2.00000000316309
0.0168804,2.00000000317034
0.0168808,2.00000000317759
0.0168812,2.00000000318484
0.0168816,2.00000000319209
0.016882,2.00000000319934
0.0168824,2.00000000320658
0.0168828,2.00000000321383
0.0168832,2.00000000322108
0.0168836,2.00000000322833
0.016884,2.00000000323558
0.0168844,2.00000000324283
0.0168848,2.00000000325008
0.0168852,2.00000000325733
0.0168856,2.00000000326458
0.016886,2.00000000327183
0.0168864,2.00000000327908
0.0168868,2.00000000328632
0.0168872,2.00000000329357
0.0168876,2.00000000330082
0.016888,2.00000000330807
0.0168884,2.00000000331532
0.0168888,2.00000000332257
0.0168892,2.00000000332982
0.0168896,2.00000000333707
0.01689,2.00000000334432
0.0168904,2.00000000335157
0.0168908,2.00000000335882
0.0168912,2.00000000336607
0.0168916,2.00000000337331
0.016892,2.00000000338056
0.0168924,2.00000000338781
0.0168928,2.00000000339506
0.0168932,2.00000000340231
0.0168936,2.00000000340956
0.016894,2.00000000341681
0.0168944,2.00000000342406
0.0168948,2.00000000343131
0.0168952,2.00000000343856
0.0168956,2.00000000344581
0.016896,2.00000000345305
0.0168964,2.0000000034603
0.0168968,2.00000000346755
0.0168972,2.0000000034748
0.0168976,2.00000000348205
0.016898,2.0000000034893
0.0168984,2.00000000349655
0.0168988,2.0000000035038
0.0168992,2.00000000351105
0.0168996,2.0000000035183
0.0169,2.00000000352555
0.0169004,2.0000000035328
0.0169008,2.00000000354004
0.0169012,2.00000000354729
0.0169016,2.00000000355454
0.016902,2.00000000356179
0.0169024,2.00000000356904
0.0169028,2.00000000357629
0.0169032,2.00000000358354
0.0169036,2.00000000359079
0.016904,2.00000000359804
0.0169044,2.00000000360529
0.0169048,2.00000000361254
0.0169052,2.00000000361978
0.0169056,2.00000000362703
0.016906,2.00000000363428
0.0169064,2.00000000364153
0.0169068,2.00000000364878
0.0169072,2.00000000365603
0.0169076,2.00000000366328
0.016908,2.00000000367053
0.0169084,2.00000000367778
0.0169088,2.00000000368503
0.0169092,2.00000000369228
0.0169096,2.00000000369953
0.01691,2.00000000370677
0.0169104,2.00000000371402
0.0169108,2.00000000372127
0.0169112,2.00000000372852
0.0169116,2.00000000373577
0.016912,2.00000000374302
0.0169124,2.00000000375027
0.0169128,2.00000000375752
0.0169132,2.00000000376477
0.0169136,2.00000000377202
0.016914,2.00000000377927
0.0169144,2.00000000378651
0.0169148,2.00000000379376
0.0169152,2.00000000380101
0.0169156,2.00000000380826
0.016916,2.00000000381551
0.0169164,2.00000000382276
0.0169168,2.00000000383001
0.0169172,2.00000000383726
0.0169176,2.00000000384451
0.016918,2.00000000385176
0.0169184,2.00000000385901
0.0169188,2.00000000386626
0.0169192,2.0000000038735
0.0169196,2.00000000388075
0.01692,2.000000003888
0.0169204,2.00000000389525
0.0169208,2.0000000039025
0.0169212,2.00000000390975
0.0169216,2.000000003917
0.016922,2.00000000392425
0.0169224,2.0000000039315
0.0169228,2.00000000393875
0.0169232,2.000000003946
0.0169236,2.00000000395324
0.016924,2.00000000396049
0.0169244,2.00000000396774
0.0169248,2.00000000397499
0.0169252,2.00000000398224
0.0169256,2.00000000398949
0.016926,2.00000000399674
0.0169264,2.00000000400399
0.0169268,2.00000000401124
0.0169272,2.00000000401849
0.0169276,2.00000000402574
0.016928,2.00000000403299
0.0169284,2.00000000404023
0.0169288,2.00000000404748
0.0169292,2.00000000405473
0.0169296,2.00000000406198
0.01693,2.00000000406923
0.0169304,2.00000000407648
0.0169308,2.00000000408373
0.0169312,2.00000000409098
0.0169316,2.00000000409823
0.016932,2.00000000410548
0.0169324,2.00000000411273
0.0169328,2.00000000411997
0.0169332,2.00000000412722
0.0169336,2.00000000413447
0.016934,2.00000000414172
0.0169344,2.00000000414897
0.0169348,2.00000000415622
0.0169352,2.00000000416347
0.0169356,2.00000000417072
0.016936,2.00000000417797
0.0169364,2.00000000418522
0.0169368,2.00000000419247
0.0169372,2.00000000419972
0.0169376,2.00000000420696
0.016938,2.00000000421421
0.0169384,2.00000000422146
0.0169388,2.00000000422871
0.0169392,2.00000000423596
0.0169396,2.00000000424321
0.01694,2.00000000425046
0.0169404,2.00000000425771
0.0169408,2.00000000426496
0.0169412,2.00000000427221
0.0169416,2.00000000427946
0.016942,2.0000000042867
0.0169424,2.00000000429395
0.0169428,2.0000000043012
0.0169432,2.00000000430845
0.0169436,2.0000000043157
0.016944,2.00000000432295
0.0169444,2.0000000043302
0.0169448,2.00000000433745
0.0169452,2.0000000043447
0.0169456,2.00000000435195
0.016946,2.0000000043592
0.0169464,2.00000000436644
0.0169468,2.00000000437369
0.0169472,2.00000000438094
0.0169476,2.00000000438819
0.016948,2.00000000439544
0.0169484,2.00000000440269
0.0169488,2.00000000440994
0.0169492,2.00000000441719
0.0169496,2.00000000442444
0.01695,2.00000000443169
0.0169504,2.00000000443894
0.0169508,2.00000000444619
0.0169512,2.00000000445343
0.0169516,2.00000000446068
0.016952,2.00000000446793
0.0169524,2.00000000447518
0.0169528,2.00000000448243
0.0169532,2.00000000448968
0.0169536,2.00000000449693
0.016954,2.00000000450418
0.0169544,2.00000000451143
0.0169548,2.00000000451868
0.0169552,2.00000000452593
0.0169556,2.00000000453317
0.016956,2.00000000454042
0.0169564,2.00000000454767
0.0169568,2.00000000455492
0.0169572,2.00000000456217
0.0169576,2.00000000456942
0.016958,2.00000000457667
0.0169584,2.00000000458392
0.0169588,2.00000000459117
0.0169592,2.00000000459842
0.0169596,2.00000000460567
0.01696,2.00000000461292
0.0169604,2.00000000462016
0.0169608,2.00000000462741
0.0169612,2.00000000463466
0.0169616,2.00000000464191
0.016962,2.00000000464916
0.0169624,2.00000000465641
0.0169628,2.00000000466366
0.0169632,2.00000000467091
0.0169636,2.00000000467816
0.016964,2.00000000468541
0.0169644,2.00000000469266
0.0169648,2.0000000046999
0.0169652,2.00000000470715
0.0169656,2.0000000047144
0.016966,2.00000000472165
0.0169664,2.0000000047289
0.0169668,2.00000000473615
0.0169672,2.0000000047434
0.0169676,2.00000000475065
0.016968,2.0000000047579
0.0169684,2.00000000476515
0.0169688,2.0000000047724
0.0169692,2.00000000477965
0.0169696,2.00000000478689
0.01697,2.00000000479414
0.0169704,2.00000000480139
0.0169708,2.00000000480864
0.0169712,2.00000000481589
0.0169716,2.00000000482314
0.016972,2.00000000483039
0.0169724,2.00000000483764
0.0169728,2.00000000484489
0.0169732,2.00000000485214
0.0169736,2.00000000485939
0.016974,2.00000000486663
0.0169744,2.00000000487388
0.0169748,2.00000000488113
0.0169752,2.00000000488838
0.0169756,2.00000000489563
0.016976,2.00000000490288
0.0169764,2.00000000491013
